번호,kmdb제목,kmdb장르,개봉연도,관객수,movie_id,movie_seq
K2099,달려라 자전거,드라마|청춘영화|멜로드라마,2008,3201,K,09830
K2100,무명인,드라마|미스터리|스릴러|액션,2014,3199,K,14153
K2101,붉은 가족,드라마|액션,2013,3192,K,13934
K2102,더스트맨,드라마,2021,3175,K,22611
K2103,아수라도,액션|범죄,2021,3166,K,23677
K2104,10분,드라마,2014,3158,K,13989
K2105,마마 앤드 파파,드라마,2010,3149,K,11841
K2106,맛있는 비행,멜로드라마,2015,3141,K,15055
K2107,관계의 가나다에 있는 우리는,드라마|인권,2021,3131,K,21697
K2108,가을 우체국,멜로/로맨스,2017,3099,K,16543
K2109,샘,멜로드라마|드라마,2018,3098,K,16317
K2110,멋진 인생,드라마|뮤지컬,2011,3089,K,12728
K2111,영도,드라마|범죄|미스터리,2015,3089,K,14977
K2112,턴: 더 스트릿,드라마|멜로/로맨스,2021,3072,K,23655
K2113,비욘드 라이브 더 무비 - 태민 : 엔.지.디.에이,뮤직|인물,2023,3072,A,12543
K2114,하얀 정글,인권|사회,2011,3070,A,05502
K2115,귀신,미스터리|공포|드라마,2021,3070,K,23584
K2116,이 안에 외계인이 있다,코메디|SF,2021,3069,K,22839
K2117,소리굽쇠,드라마|미스터리,2014,3051,K,14366
K2118,흐르다,드라마|가족,2023,3051,K,28705
K2119,브라더,액션,2021,3049,K,26017
K2120,그댄 나의 뱀파이어,드라마|코메디|멜로드라마,2014,3048,K,14220
K2121,우리 연애의 이력,멜로드라마,2016,3043,K,15341
K2122,아르코 라이브 뮤지컬 시데레우스,뮤지컬,2021,3029,A,10007
K2123,리벤져,액션,2018,3028,K,17871
K2124,바세코의 아이들,인물|지역,2014,3024,A,06092
K2125,선종 무문관,드라마,2018,3012,K,17670
K2126,머슴 바울,시대극/사극|뮤지컬,2022,3004,K,33075
K2127,광인옥한흠,종교,2017,2985,A,08145
K2128,다이빙벨 그후,기업ㆍ기관ㆍ단체|역사,2018,2981,A,08318
K2129,5시부터 7시까지의 주희,드라마,2023,2969,K,33312
K2130,쏜애플 불구경 2022 라이브 콘서트,뮤직|인물,2023,2957,A,12313
K2131,런 보이 런,드라마,2020,2956,K,22539
K2132,파리의 한국남자,드라마,2016,2951,K,15030
K2133,공수도,액션|코메디,2020,2950,K,21678
K2134,말이야 바른 말이지,드라마|코메디|옴니버스,2023,2943,K,28801
K2135,"굿바이, 평양",가족|지역|사회,2011,2940,A,05447
K2136,나와 봄날의 약속,드라마|미스터리|SF,2018,2929,K,17157
K2137,굿바이 보이,드라마,2011,2913,K,12717
K2138,이것이 우리의 끝이다,드라마,2014,2898,K,14131
K2139,오장군의 발톱,드라마|전쟁,2018,2894,K,17093
K2140,밤의 문이 열린다,드라마|판타지|가족|미스터리|공포,2019,2887,K,17554
K2141,집의 시간들,지역|사회,2018,2882,A,08374
K2142,남쪽으로 간다,멜로드라마,2012,2877,K,13314
K2143,사랑의 고고학,드라마|멜로/로맨스,2023,2874,K,28776
K2144,망종(芒種),드라마,2006,2871,K,06762
K2145,고양이 장례식,멜로드라마,2015,2865,K,14502
K2146,요정,드라마|판타지,2022,2861,K,27481
K2147,레디액션 청춘,옴니버스,2014,2855,K,14466
K2148,윤시내가 사라졌다,드라마,2022,2853,K,28777
K2149,"안녕, 미누",인물,2020,2850,A,08441
K2150,썰,코메디|스릴러|미스터리|공포,2021,2838,K,24213
K2151,밀양 아리랑,시대극/사극|코메디,2015,2837,A,06209
K2152,깃,드라마|멜로드라마,2005,2836,K,06512
K2153,시간의 종말,인물,2016,2807,A,06549
K2315,느티나무 아래,자연ㆍ환경|지역,2023,2807,A,11959
K2154,레인보우,드라마,2010,2800,K,11910
K2155,●REC,드라마|멜로드라마,2011,2799,K,11909
K2156,설해,드라마|멜로드라마,2015,2796,K,14133
K2157,간이역,드라마,2021,2789,K,22924
K2158,"소년, 소년을 만나다",드라마|멜로드라마,2008,2778,K,09941
K2159,옹알스,코메디,2019,2772,A,08932
K2160,그녀가 부른다,드라마,2013,2768,K,14072
K2161,나부야 나부야,인물,2018,2765,A,08363
K2162,이티피 페스티벌 08X09 서태지,뮤직,2013,2764,A,05924
K2163,"앵두야, 연애하자",드라마,2013,2754,K,13802
K2164,막다른 골목의 추억,드라마|멜로드라마,2019,2741,K,17736
K2165,용루각:비정도시,액션|느와르,2020,2740,K,23026
K2166,분장,드라마,2017,2737,K,15884
K2167,밍크코트,드라마,2012,2731,K,13030
K2168,여배우 공작단,드라마,2014,2729,K,14281
K2169,괴물들,드라마,2018,2725,K,17023
K2170,번개맨: 더 비기닝,드라마|판타지,2023,2725,K,26173
K2171,아이엠 호프맨,인물,2017,2724,A,06672
K2172,이웃집 좀비,코메디|드라마|공포|옴니버스|액션,2010,2721,K,10937
K2173,말아,드라마|청춘영화,2022,2714,K,24536
K2174,우리는 매일매일,사회|인권,2021,2710,A,09181
K2175,줄탁동시,드라마|동성애,2012,2692,K,13062
K2176,트웬티 해커,드라마|액션,2021,2691,K,23668
K2177,창피해,멜로드라마|드라마,2011,2690,K,12590
K2178,속물들,드라마|범죄,2019,2686,K,21500
K2179,여배우는 너무해,드라마|멜로드라마|코메디,2014,2673,K,14122
K2180,리프레쉬,드라마|코메디,2022,2664,K,28500
K2181,조류인간,드라마,2015,2640,K,14285
K2182,정,멜로드라마,2000,2632,K,04999
K2183,광주비디오: 사라진 4시간,사회|역사,2020,2623,A,09829
K2184,매트,스릴러|드라마|미스터리,2023,2614,K,34957
K2185,색다른 그녀,멜로/로맨스|코메디,2021,2605,K,27232
K2186,사토미를 찾아라,코메디,2014,2595,K,14450
K2187,초록밤,드라마,2022,2595,K,27407
K2188,소리 아이,드라마|뮤직,2008,2588,A,04529
K2189,파밍 보이즈,인물|사회,2017,2586,A,06614
K2190,제비,드라마,2023,2586,K,25828
K2191,리틀제이콥-울렁울렁박물관,드라마,2012,2581,K,13219
K2192,피어썸,공포|미스터리,2021,2569,K,26619
K2193,슈퍼쇼4 3D,뮤직,2013,2567,A,05931
K2194,다섯은 너무 많아,드라마,2005,2565,K,06691
K2195,악몽,미스터리|스릴러|공포,2020,2553,K,19758
K2196,저수지에서 건진 치타,드라마,2007,2551,K,09175
K2197,피터팬의 공식,드라마,2006,2536,K,06744
K2198,파티 51,뮤직,2014,2536,A,06045
K2199,"바다쪽으로, 한 뼘 더",드라마|청춘영화,2009,2529,K,10264
K2200,살인의 강,스릴러,2010,2515,K,12508
K2201,우키시마호,사회|역사,2019,2508,A,09067
K2202,하나식당,드라마,2018,2505,K,17687
K2203,다슬이,드라마,2011,2492,K,13001
K2204,열혈형사,코메디,2020,2492,K,20845
K2205,영하의 바람,드라마|가족,2019,2490,K,17709
K2206,레드 툼,사회|역사,2015,2487,A,05995
K2207,물 좀 주소,코메디,2009,2483,K,10156
K2208,감동주의보,멜로/로맨스|코메디,2022,2483,K,28356
K2209,용루각2: 신들의 밤,미스터리,2021,2475,K,23375
K2210,가능한 변화들,멜로드라마|드라마,2005,2467,K,06176
K2211,한낮의 피크닉,드라마,2019,2460,K,20756
K2212,나의 마음은 지지 않았다,사회물(경향)|전쟁,2009,2456,A,04624
K2213,계몽영화,드라마,2010,2456,K,10893
K2214,숏버스 이별행,드라마|코메디|멜로/로맨스|옴니버스,2021,2455,K,24478
K2215,달이 지는 밤,드라마|옴니버스|어드벤처,2022,2451,K,23226
K2216,핑크퐁과 아기상어의 월드투어쇼,어드벤처,2022,2433,A,11001
K2217,라이방,드라마|사회물(경향),2001,2432,K,05458
K2218,마마무: 마이콘 더 무비,뮤직|인물,2023,2412,A,12386
K2219,막걸스,드라마|코메디,2015,2410,K,14125
K2220,영화의 거리,드라마|멜로/로맨스|코메디,2021,2409,K,24760
K2221,임신한 나무와 도깨비,판타지|역사|인권|드라마,2022,2400,K,21539
K2222,고양이 집사,자연ㆍ환경,2020,2399,A,09663
K2223,독도의 영웅들,드라마,2016,2384,A,06288
K2224,아빠는 예쁘다,드라마|코메디|가족,2019,2372,K,19757
K2225,존경하고 사랑하는 국민 여러분,인물,2022,2372,A,09736
K2226,땅의 여자,인물|인권,2010,2368,A,04903
K2227,가치 캅시다,드라마|코메디,2021,2365,K,26394
K2228,206: 사라지지 않는,역사,2023,2359,A,10605
K2229,작은정원,드라마|사회|인물,2023,2358,A,12260
K2230,아기와 나,드라마,2017,2356,K,15777
K2231,파란자전거,드라마,2007,2355,K,08614
K2232,바비,드라마,2012,2355,K,13189
K2233,마이 페어 웨딩,드라마,2015,2353,A,06225
K2234,마이 플레이스,가족,2014,2349,A,05929
K2235,레나,멜로드라마|드라마,2016,2349,K,15202
K2236,부기나이트,코메디,2022,2340,K,28673
K2237,마이 보이,드라마|가족,2014,2338,K,14132
K2238,나를 구하지 마세요,드라마,2020,2334,K,21888
K2239,알피니스트 - 어느 카메라맨의 고백,인물|지역,2020,2316,A,08918
K2240,못,드라마,2014,2313,K,14467
K2241,오늘영화,드라마|멜로드라마|옴니버스,2015,2309,K,14930
K2242,다른 길이 있다,드라마,2017,2305,K,15235
K2243,독친,미스터리|공포,2023,2305,K,34312
K2244,수운잡방,드라마,2023,2300,K,35531
K2245,나만 보이니,코메디|공포,2021,2289,K,24424
K2246,실제상황,드라마|실험,2000,2285,K,05231
K2247,피원에이치 : 새로운 세계의 시작,드라마|SF,2020,2284,K,22946
K2248,내언니전지현과 나,사회|문화,2020,2283,A,09885
K2249,악인은 너무 많다 2: 제주 실종사건의 전말,스릴러,2021,2281,K,25389
K2250,슈퍼피쉬 - 끝없는 여정,자연ㆍ환경,2013,2280,A,05932
K2251,리스펙트,문화|인물|뮤직,2018,2279,A,08447
K2252,이리,드라마,2008,2277,K,09737
K2253,두만강,드라마,2011,2270,K,12567
K2254,누에치던 방,드라마,2018,2267,K,15784
K2255,생각의 여름,드라마,2021,2265,K,22614
K2256,두 개의 선,사회|인물,2012,2259,A,05218
K2257,회오리 바람,드라마|멜로드라마|청춘영화,2010,2253,K,10939
K2258,디아스포라의 노래 : 아리랑 로드,역사|문화,2019,2250,A,09653
K2259,밤섬해적단 서울불바다,인물|뮤직,2017,2234,A,06618
K2260,비밀,미스터리|스릴러,2023,2230,K,35373
K2261,그들이 죽었다,판타지|드라마,2015,2221,K,14837
K2262,메이트,멜로드라마|청춘영화,2019,2204,K,18027
K2263,프리 철수 리,범죄|사회|인물,2023,2196,A,12379
K2264,인디애니박스: 셀마의단백질커피,코메디|드라마|멜로드라마|미스터리|판타지|스릴러,2008,2192,K,09736
K2265,제인의 썸머,드라마|멜로/로맨스,2020,2182,K,22599
K2266,드롭박스,인권,2016,2180,A,06578
K2267,거칠마루,액션,2005,2177,K,06680
K2268,"안녕, 나의 소녀 시절이여",인물,2018,2175,A,08416
K2269,스틸 플라워,드라마|범죄,2016,2168,K,15090
K2270,뷰티풀 보이스,코메디,2019,2167,K,17962
K2271,잔고: 분노의 적자,서부|액션|코메디,2023,2163,K,29238
K2272,로또쉐어,미스터리|스릴러|액션|범죄,2021,2156,K,26617
K2273,푸른노을,드라마,2017,2144,K,16270
K2274,여자들,드라마,2017,2129,K,16240
K2275,쇼미더고스트,코메디|공포,2021,2123,K,24573
K2276,10일간의 애인,멜로/로맨스,2023,2118,K,33766
K2277,레쓰링,코메디,2014,2116,K,14318
K2278,강남좀비,드라마,2023,2098,K,32775
K2279,망원동 인공위성,어드벤처|인물,2015,2097,A,05968
K2280,대학로에서 매춘하다가 토막살해 당한 여고생 아직 대학로에 있다,공포(호러)|SF|사회물(경향)|판타지,2000,2090,K,05409
K2281,어떤이의 꿈,드라마|뮤직,2015,2090,K,15111
K2282,청춘 선거,드라마|기업ㆍ기관ㆍ단체|문화|사회|인권|지역,2021,2087,A,10095
K2283,박하경 여행기,드라마|멜로/로맨스|코메디,2023,2084,K,34339
K2284,쉿! 그녀에겐 비밀이에요,코메디|드라마|멜로드라마,2008,2083,K,09842
K2285,디지털 삼인삼색 2009 - 어떤 방문,드라마|옴니버스,2009,2079,K,10858
K2286,먹이사슬,멜로/로맨스,2014,2070,K,14412
K2287,가족시네마,드라마,2012,2068,K,13070
K2288,반도에 살어리랏다,드라마|코메디|사회물(경향),2018,2068,K,16735
K2289,웰컴 투 X-월드,인물|가족,2020,2064,A,06685
K2290,굿바이 홈런,스포츠|인물,2013,2057,A,05712
K2291,몬테 크리스토,액션|시대극/사극|드라마|어드벤처|스릴러,2019,2056,A,09319
K2292,소성리,지역|사회,2018,2042,A,06695
K2293,반드시 크게 들을 것,인물|문화,2010,2040,A,04901
K2294,영화로운 나날,드라마|멜로/로맨스|가족|판타지,2019,2039,K,20932
K2295,여기보다 어딘가에,드라마|청춘영화,2008,2036,K,09829
K2296,선희와 슬기,드라마,2019,2024,K,19945
K2297,태백권,코메디|가족|액션|드라마,2020,2018,K,22705
K2298,얼굴들,드라마|멜로/로맨스,2019,2016,K,16673
K2299,역할들,드라마,2022,2011,K,28659
K2300,습도 다소 높음,드라마|코메디,2021,2005,K,24539
K2301,인드림,스릴러|액션,2023,2005,K,29236
K2302,로그북,사회|인물|지역,2021,2004,A,08403
K2303,잠 못 드는 밤,드라마,2013,2002,K,13142
K2304,반드시 크게 들을 것 2: WILD DAYS,드라마,2012,1999,A,05846
K2305,미스진은 예쁘다,드라마,2013,1991,K,13406
K2306,아이윌 송,드라마,2021,1985,K,24426
K2307,우리 만난 적 있나요,멜로드라마|판타지,2010,1974,K,12385
K2308,시선사이,드라마|옴니버스,2016,1961,K,15378
K2309,한강에게,드라마|멜로/로맨스,2019,1959,K,17961
K2310,불안한 외출,인물,2015,1958,A,06396
K2311,아주 특별한 손님,드라마,2006,1956,K,08862
K2312,소녀X소녀,코메디|드라마,2007,1952,K,08884
K2313,파파 오랑후탄,드라마|인물|지역|종교,2018,1951,A,08284
K2314,은어,드라마,2011,1944,K,13005
K2316,불륜의 시대,멜로드라마|드라마,2013,1933,K,13228
K2317,작은 빛,드라마,2020,1926,K,17959
K2318,지렁이,드라마|가족|스릴러,2017,1921,K,16262
K2319,버텨내고 존재하기,지역|역사|뮤직,2023,1903,A,11278
K2320,홀리워킹데이,인물,2016,1901,A,06319
K2321,리메인,드라마,2020,1897,K,20601
K2322,도약선생,드라마,2011,1892,K,12757
K2323,화장실 어디에요?,드라마|청춘영화,2002,1890,K,05854
K2324,바람의 춤꾼,인물|로드무비,2017,1887,A,06612
K2325,만찬,드라마|멜로드라마|가족,2014,1877,K,13967
K2326,천사의 숨소리,드라마,2012,1873,K,13017
K2327,베르나르다 알바,뮤지컬,2021,1865,A,10065
K2328,기생:꽃의고백,역사|인물|문화,2018,1863,A,08251
K2329,우리는 썰매를 탄다,인물|스포츠,2018,1863,A,06053
K2330,오빠가 돌아왔다,드라마|코메디,2014,1861,K,13450
K2331,라라,멜로/로맨스|뮤직,2018,1860,K,17136
K2332,8월의 일요일들,드라마,2006,1856,K,07177
K2333,길,시대극/사극|드라마,2006,1856,K,06185
K2334,연인들,멜로드라마|청춘영화|옴니버스|드라마,2008,1855,K,10092
K2335,탈주,드라마,2010,1854,K,12502
K2336,수색역,드라마|액션|범죄,2016,1851,K,15268
K2337,밤치기,코메디|멜로드라마,2018,1845,K,16671
K2338,작은형,드라마,2016,1839,K,15363
K2339,우리를 갈라놓는 것들,인물|인권|역사,2019,1836,A,09419
K2340,악인은 살아있다,스릴러,2015,1821,K,14791
K2341,로사,드라마,2014,1816,K,14242
K2342,소꿉놀이,드라마|공포(호러)|아동,2016,1815,A,06316
K2343,"괜찮아, 울지마",드라마,2007,1813,K,09020
K2344,디어 마이 지니어스,인권|교육|가족|사회,2020,1807,A,09798
K2345,만해 한용운 님의침묵,드라마,2023,1799,K,33975
K2346,운수 오진 날,가족|범죄|미스터리|스릴러|공포,2023,1797,K,35293
K2347,여섯 개의 밤,드라마|멜로/로맨스|가족|옴니버스,2023,1796,K,24531
K2348,선데이리그,드라마|코메디,2022,1795,K,23923
K2349,바람의 언덕,드라마,2020,1794,K,21571
K2350,공포체험라디오 4DX,공포,2020,1794,K,22987
K2351,투 올드 힙합 키드,문화|인물,2012,1792,A,05827
K2352,울보 권투부,드라마|스포츠,2015,1790,A,06382
K2353,우리 손자 베스트,드라마|코메디,2016,1788,K,15346
K2354,성혜의 나라,드라마,2020,1785,K,17498
K2355,우주의 크리스마스,드라마|판타지,2016,1775,K,15718
K2356,하늘의 황금마차,드라마,2014,1774,K,14314
K2357,레드마리아,인물|인권,2012,1773,A,05220
K2358,비념,사회|지역,2013,1773,A,05889
K2359,원 나잇 스탠드,드라마,2010,1753,K,10996
K2360,할매꽃,역사,2009,1752,A,04532
K2361,우리 지금 만나,드라마,2019,1748,K,20479
K2362,천화,드라마|멜로/로맨스,2018,1743,K,16511
K2363,범털,범죄|드라마,2020,1741,K,22409
K2364,돈 맛,드라마,2016,1733,K,15708
K2365,시선 너머,드라마,2011,1729,K,12671
K2366,영도다리,드라마,2010,1706,K,12073
K2367,판타스틱 자살소동,판타지|드라마|코메디,2007,1702,K,09378
K2368,홀리,드라마,2013,1699,K,13807
K2369,녀녀녀,멜로드라마|코메디,2014,1694,K,14202
K2370,나쁜 놈이 더 잘 잔다,액션|드라마|청춘영화|느와르|범죄,2010,1693,K,11937
K2371,너와 극장에서,드라마|옴니버스,2018,1689,K,17271
K2372,국경의 왕,드라마,2019,1688,K,16783
K2373,"컴, 투게더",드라마,2017,1687,K,16254
K2374,봉명주공,지역|사회,2022,1684,A,10006
K2375,프리즈너,액션,2020,1681,K,22618
K2376,울림의 탄생,드라마|인물|문화|지역,2021,1677,A,09999
K2377,히든,액션|드라마,2022,1671,K,28952
K2378,보드랍게,인물|사회|역사,2022,1670,A,09832
K2379,김일성의 아이들,전쟁|사회,2020,1667,A,09833
K2380,설마 그럴리가 없어,멜로드라마|드라마,2012,1664,K,13165
K2381,숫호구,SF|판타지|코메디,2014,1660,K,13193
K2382,그림자 고백,드라마,2023,1653,K,35496
K2383,SM 타운 라이브 인 도쿄 스페셜 에디션 3D,뮤직,2012,1652,A,05804
K2384,한강블루스,드라마,2016,1652,K,15527
K2385,호박전,코메디|드라마|판타지,2006,1651,K,07914
K2386,나는 마을 방과후 교사입니다,교육|아동,2023,1639,A,10956
K2387,드래곤빌리지,아동,2017,1637,K,16339
K2388,구멍,드라마|미스터리,2000,1635,K,05164
K2389,팡파레,드라마|스릴러|범죄,2020,1635,K,20933
K2390,"눈부신 하루 - 옴니버스영화 : 보물섬, 엄마 찾아 삼만리, 공항남녀",드라마,2006,1630,K,06837
K2391,들개들,드라마|스릴러,2014,1617,K,14068
K2392,기도하는 남자,범죄|드라마|가족,2020,1616,K,17738
K2393,아름답다,드라마,2008,1612,K,09423
K2394,필름시대사랑,드라마|멜로드라마,2015,1611,K,15024
K2395,소년 감독,드라마|가족,2008,1608,K,09870
K2396,실버맨,드라마|코메디,2023,1608,K,34458
K2397,좋아서 만든 영화,뮤직|문화,2009,1607,A,04886
K2398,누나,드라마,2013,1603,K,13347
K2399,청포도 사탕: 17년 전의 약속,드라마|미스터리,2012,1600,K,13195
K2400,히어로,드라마|공포(호러)|스릴러,2010,1589,K,12378
K2401,우리는 그곳에 있었다,어드벤처|인물,2013,1574,A,05937
K2402,네버다이 버터플라이,드라마|액션,2013,1571,K,13886
K2403,전야,액션|범죄,2021,1568,K,24370
K2404,가시꽃,드라마,2013,1565,K,13318
K2405,바리새인,드라마,2014,1565,K,14362
K2406,하로동선,드라마,2022,1565,K,28650
K2407,이월,멜로드라마|범죄|드라마,2019,1560,K,16672
K2408,백지영 콘서트 인 시네마,뮤직|인물,2023,1558,A,12529
K2409,시간의 숲,자연ㆍ환경,2012,1556,A,05745
K2410,댄서김의 은밀한 교수법,공포|드라마,2013,1556,K,13974
K2411,왕자가 된 소녀들,문화|인물,2013,1546,A,05780
K2412,살인재능,스릴러,2015,1536,K,14895
K2413,뽀삐,드라마,2002,1533,K,05834
K2414,인 허 플레이스,드라마,2015,1518,K,15129
K2415,실종 2,스릴러,2017,1513,K,16601
K2416,신성일의 행방불명,드라마,2006,1508,K,06753
K2417,효자,코메디|공포,2022,1506,K,28408
K2418,미쓰 마마,사회|인권|인물,2012,1504,A,05828
K2419,핸썸,코메디,2022,1503,K,29134
K2420,미소,멜로드라마|드라마,2004,1500,K,06048
K2421,그럼에도 불구하고,드라마,2017,1498,A,06434
K2422,로니를 찾아서,드라마,2009,1495,K,10253
K2423,수상한 이웃들,코메디|드라마|옴니버스,2011,1491,K,12568
K2424,오늘도 평화로운,코메디|액션,2019,1491,K,17697
K2425,축복의 집,가족|드라마,2022,1491,K,22264
K2426,흔들리는 물결,멜로드라마,2016,1489,K,15733
K2427,재혼의 기술,멜로/로맨스|코메디,2019,1489,K,21180
K2428,련희와 연희,드라마,2017,1484,K,16756
K2429,스케치,멜로드라마,2014,1483,K,14167
K2430,들개,드라마|스릴러|범죄,2014,1479,K,14169
K2431,겨울밤에,드라마,2020,1477,K,17945
K2432,언더 유어 베드,공포|멜로/로맨스|스릴러,2023,1469,K,35432
K2433,7인의 새벽,액션|코메디,2001,1466,K,05413
K2434,두 개의 연애,드라마,2016,1466,K,15218
K2435,슈퍼스타,드라마,2012,1463,K,13136
K2436,전망좋은 집,멜로드라마,2012,1461,K,13262
K2437,소녀의 세계,멜로/로맨스|드라마|하이틴(고교),2018,1458,K,17696
K2438,명령불복종 교사,사회,2015,1455,A,06262
K2439,폭력의 씨앗,드라마,2017,1448,K,16312
K2440,노후 대책 없다,인물|뮤직,2017,1438,A,06424
K2441,언더그라운드,액션,2021,1438,A,09321
K2442,수퍼 디스코,인물|뮤직,2019,1429,A,09259
K2443,죽지않아,드라마|스릴러,2013,1422,K,13830
K2444,뮤직 앤 리얼리티,드라마,2020,1422,K,18180
K2445,호흡,가족|범죄|드라마,2019,1418,K,17705
K2446,오늘도 위위,드라마,2019,1416,K,21464
K2447,정브르의 동물일기,자연ㆍ환경,2021,1416,A,10014
K2448,파일: 4022일의 사육,미스터리|스릴러,2015,1414,K,14300
K2449,덫: 치명적인유혹,멜로드라마|스릴러,2015,1413,K,14584
K2450,나는 증인이다,미스터리|스릴러,2016,1407,K,15155
K2451,늑대들,액션|범죄,2022,1404,K,26843
K2452,딜쿠샤,인물|판타지,2016,1403,A,06360
K2453,애월,드라마|멜로/로맨스,2019,1400,K,21143
K2454,활,드라마,2005,1398,K,06547
K2455,레바논 감정,드라마|멜로드라마|스릴러|액션,2014,1393,K,13819
K2456,밀월도 가는 길,드라마|미스터리|판타지,2012,1380,K,12936
K2457,성난화가,드라마|액션,2015,1377,K,14629
K2458,굿바이 마이 러브NK: 붉은 청춘,역사|지역,2019,1374,A,08538
K2459,겨울이야기,드라마,2023,1366,K,05652
K2460,주연,미스터리,2022,1361,K,29652
K2461,컨버세이션,드라마,2023,1361,K,27516
K2462,2차 송환,가족|사회|인권,2022,1360,A,10953
K2463,개: dog eat dog,드라마|범죄,2015,1359,K,14590
K2464,몸값part.1,스릴러,2023,1357,K,34783
K2465,천사여 악녀가 되라(죽어도 좋은 경험),드라마|범죄|미스터리,2021,1355,K,04372
K2466,"여름, 속삭임",멜로드라마|드라마,2008,1351,K,09852
K2467,철의 꿈,사회,2014,1348,A,06025
K2468,버블 패밀리,사회|인물|가족,2018,1347,A,06619
K2469,우수,드라마,2022,1335,K,27482
K2470,낭만적 공장,멜로/로맨스|드라마,2023,1335,K,34052
K2471,스무살 (빨간 마후라),드라마|사회물(경향),2001,1334,K,05418
K2472,물비늘,드라마,2023,1328,K,33322
K2473,"소설, 영화와 만나다",드라마,2013,1327,K,14006
K2474,너의 순간,멜로/로맨스|가족,2023,1319,K,23451
K2475,애니멀 타운,드라마,2011,1316,K,11946
K2476,나의 연기 워크샵,드라마|청춘영화,2017,1316,K,15780
K2477,황무지 5월의 고해,드라마,2020,1314,K,22881
K2478,희망의 별 - 이퀘지레템바,인물|문화,2010,1312,A,05258
K2479,어둔 밤,액션|코메디,2018,1310,K,16425
K2480,"춘천, 춘천",드라마|로드무비,2018,1308,K,15783
K2481,평평남녀,드라마|멜로/로맨스,2022,1297,K,28713
K2482,평범한 날들,드라마,2011,1290,K,12632
K2483,까치발,인물,2021,1289,A,09036
K2484,욕창,드라마|멜로/로맨스|가족,2020,1288,K,20603
K2485,두 개의 눈을 가진 아일랜드,로드무비|뮤직,2008,1286,A,04531
K2486,방황의 날들,드라마,2007,1285,K,09002
K2487,바람개비,액션|느와르,2023,1284,K,34282
K2488,기기묘묘,옴니버스|공포|스릴러,2022,1278,K,30648
K2489,비치온더비치,드라마|멜로드라마,2016,1272,K,15781
K2490,나는 나를 파괴할 권리가 있다,드라마|미스터리|판타지,2005,1271,K,06533
K2491,크루아상,멜로/로맨스|드라마,2021,1270,K,23286
K2492,오목소녀,드라마|코메디,2018,1263,K,17201
K2493,좋은 친구들,드라마|액션|느와르,2013,1258,K,13452
K2494,그녀의 비밀정원,드라마|멜로/로맨스,2020,1254,K,21505
K2495,"열여덟,열아홉",멜로드라마,2012,1249,K,13067
K2496,고양이에게 밥을 주지 마세요,인물|자연ㆍ환경,2021,1248,A,09991
K2497,뽕똘,코메디|드라마,2011,1247,K,12687
K2498,더하우스,스릴러|미스터리|공포,2019,1245,K,21240
K2499,히치하이크,가족|드라마,2019,1239,K,19868
K2500,나비와 바다,인물|인권,2013,1235,A,05711
K2501,너를 줍다,드라마,2023,1230,K,34343
K2502,늦봄2020,인물|사회,2022,1228,A,10132
K2503,위험한 유혹 - 추억이 떠나면 외로움만 남는다,멜로드라마,2014,1227,K,14418
K2504,기타가 웃는다,드라마,2011,1222,K,13014
K2505,영화판,문화|역사,2012,1217,A,05853
K2506,만담강호,코메디,2017,1211,K,16117
K2507,이웃집 남자,드라마|범죄|사회물(경향),2010,1207,K,10903
K2508,내가 사는 세상,드라마,2019,1207,K,17535
K2509,불멸의 여자,드라마,2023,1205,K,34037
K2510,화이팅패밀리,드라마|가족,2012,1199,K,13221
K2511,콘돌은 날아간다,드라마,2013,1199,K,13504
K2512,CCTV,공포,2021,1188,K,23345
K2513,아직 사랑하고 있습니까?,코메디,2019,1180,K,21484
K2514,사상,가족|지역|사회,2021,1172,A,10340
K2515,마지막 휴가,드라마,2020,1164,K,23168
K2516,사사건건,드라마|옴니버스|코메디,2010,1161,K,10894
K2517,포항,드라마,2019,1161,K,19662
K2518,계절과 계절 사이,드라마|멜로/로맨스,2019,1160,K,17734
K2519,"시발, 놈: 인류의 시작",코메디|드라마|SF,2016,1159,K,14845
K2520,소은이의 무릎,드라마,2019,1153,K,19565
K2521,"안녕, 내일 또 만나",드라마,2023,1152,K,27064
K2522,욕망,멜로드라마|동성애|드라마,2004,1150,K,05790
K2523,몸값part.2,스릴러,2023,1147,K,34784
K2524,3xFTM (쓰리에프티엠),인권|사회,2009,1140,A,04623
K2525,앙상블,드라마,2020,1140,K,20698
K2526,플레이 뮤지컬 핑크퐁과 아기상어의 생일파티 대소동,뮤지컬,2023,1134,A,12364
K2527,낭만파 남편의 편지,멜로드라마,2013,1130,K,13407
K2528,야근 대신 뜨개질,인물|사회,2016,1128,A,06409
K2529,뮤지컬 윌리엄과 윌리엄의 윌리엄들,뮤지컬,2023,1128,A,12392
K2530,퍼즐,미스터리|스릴러,2018,1127,K,16940
K2531,18 - 우리들의 성장 느와르,드라마|느와르,2014,1124,K,14337
K2532,족벌 두 신문 이야기,사회,2021,1119,A,09984
K2533,신의 선물,드라마,2014,1116,K,14053
K2534,안나 카레니나,뮤지컬|멜로드라마,2018,1116,A,08327
K2535,"안녕, 투이",드라마|미스터리,2014,1113,K,14458
K2536,인어전설,코메디|드라마,2018,1113,K,17938
K2537,국도극장: 감독판,드라마,2020,1106,K,25826
K2538,모퉁이,드라마,2022,1098,K,27512
K2539,경,드라마,2010,1096,K,11510
