번호,kmdb제목,kmdb장르,개봉연도,관객수,movie_id,movie_seq
F2468,몬스터 왕국,어드벤처|판타지,2014,34888,F,32686
F2469,펭귄 하이웨이,판타지|어드벤처,2018,34795,F,43166
F2470,더 헌트,드라마,2013,34724,F,29668
F2471,하비의 마지막 로맨스,드라마|멜로드라마,2010,34670,F,27230
F2472,빠삐용,범죄|드라마,2019,34638,F,47126
F2473,음모자,드라마,2011,34625,F,27988
F2474,녹터널 애니멀스,드라마|스릴러,2017,34616,F,36349
F2475,신은 죽지 않았다 2,드라마,2016,34584,F,35520
F2476,파운더,드라마|전기|역사,2017,34517,F,39226
F2477,필로미나의 기적,드라마,2014,34501,F,31446
F2478,극장판 레이디버그: 미라클스톤의 비밀,판타지|어드벤처,2018,34466,F,41166
F2479,핑크팬더,코메디|범죄,2006,34450,F,10924
F2480,태양의 노래,드라마,2007,34427,F,20082
F2481,"헤일, 시저!",코메디|드라마|뮤지컬,2016,34295,F,35404
F2482,아이 엠 러브,드라마|멜로/로맨스,2011,34269,F,27465
F2483,뱅드림! 필름 라이브 세컨드 스테이지,뮤직,2021,34202,F,54377
F2484,7번째 내가 죽던 날,드라마|미스터리,2017,34184,F,39357
F2485,퀼스,시대극/사극|드라마,2001,34147,F,07386
F2486,트랩트,드라마|범죄|스릴러,2002,34146,F,08133
F2487,줄리 줄리아,드라마,2009,34097,F,26087
F2488,피아노의 숲,드라마|뮤직|판타지,2008,34012,F,22792
F2489,빅 웨딩,멜로드라마|코메디,2013,33993,F,31046
F2490,에블린,드라마,2003,33920,F,08240
F2491,어메이징 메리,드라마,2017,33901,F,39814
F2492,똑똑똑,공포|미스터리|스릴러,2023,33771,F,57989
F2493,몬스터 하우스2: 인비져블 피닉스,어드벤처|판타지,2023,33671,F,57813
F2494,스페이스 키드: 우주에서 살아남기,어드벤처|코메디,2022,33626,F,57344
F2495,오직 사랑하는 이들만이 살아남는다,공포|드라마|멜로드라마,2014,33579,F,32139
F2496,마스터,드라마,2013,33505,F,30184
F2497,코난 : 암흑의 시대,액션|판타지,2012,33469,F,29441
F2498,더 재킷,드라마|공포(호러)|판타지|스릴러,2008,33468,F,21569
F2499,리틀드래곤 코코넛,가족,2015,33464,F,34477
F2500,몬스터 신부 : 101번째 프로포즈,어드벤처|코메디|드라마|가족|판타지|멜로/로맨스,2022,33428,F,57050
F2501,배틀 오브 비보이,뮤직,2014,33360,F,32187
F2502,스페이스 카우보이,코메디|드라마|SF|어드벤처,2000,33274,F,07278
F2503,인랑,액션|드라마|판타지|스릴러,2000,33239,F,07327
F2504,무한대를 본 남자,드라마|전기,2016,33188,F,35627
F2505,스파이더맨: 노 웨이 홈 '펀 버전',액션|어드벤처|SF,2022,33071,F,56987
F2506,"땡큐, 대디",드라마,2015,33036,F,34141
F2507,모스맨,SF|미스터리|스릴러,2002,33032,F,07857
F2508,"조제, 호랑이 그리고 물고기들",드라마|멜로/로맨스,2021,32969,F,51669
F2509,카사노바,코메디|멜로드라마,2006,32904,F,11019
F2510,개들의 섬,코메디|어드벤처|판타지,2018,32789,F,41310
F2511,빅 위시,판타지|어드벤처|가족,2019,32684,F,49539
F2512,킬 유어 달링,스릴러|드라마,2014,32668,F,32479
F2513,시작은 키스!,멜로드라마|코메디,2012,32626,F,29600
F2514,발렌타인,공포(호러)|스릴러,2001,32538,F,07551
F2515,썸머 필름을 타고!,코메디|드라마|판타지|멜로/로맨스,2022,32532,F,55833
F2516,꼬마잠수함 올리2,어드벤처,2014,32453,F,33745
F2517,거미줄에 걸린 소녀,범죄|드라마|스릴러|액션,2018,32418,F,45462
F2518,인어공주: 새로운 모험의 시작,어드벤처|아동,2016,32350,F,36696
F2519,다가오는 것들,드라마,2016,32307,F,35450
F2520,뮤턴트: 다크에이지,액션|SF|어드벤처,2009,32267,F,23658
F2521,40 데이즈 40 나이트,코메디|드라마,2002,32243,F,07889
F2522,케이-펙스,드라마|SF|미스터리|판타지,2003,32204,F,07950
F2523,팔로우,공포,2015,32187,F,34124
F2524,클라우즈 오브 실스마리아,드라마,2014,32126,F,33837
F2525,네가 떨어뜨린 푸른 하늘,멜로/로맨스|SF,2023,32116,F,57675
F2526,밴디츠,코메디|드라마|로드무비|범죄,2002,32100,F,07794
F2527,위크엔드 인 파리,드라마,2014,32070,F,32510
F2528,극장판 위 베어 베어스: 곰 브라더스,코메디,2017,32021,F,39558
F2529,두 교황,드라마,2019,31960,F,49289
F2530,너를 만난 여름,멜로/로맨스|드라마,2019,31888,F,48539
F2531,100일 동안 100가지로 100퍼센트 행복찾기,코메디,2019,31866,F,48708
F2532,극장판 유희왕 더 다크 사이드 오브 디멘션즈,어드벤처,2016,31805,F,35630
F2533,마이 블랭키,어드벤처,2014,31798,F,32690
F2534,오픈 더 도어,공포|스릴러,2020,31760,F,50854
F2535,쿤둔,드라마|종교|전기,2000,31707,F,07333
F2536,극장판 파워 디지몬 더 비기닝,어드벤처|가족,2023,31657,F,59674
F2537,서스페리아,공포|미스터리|스릴러,2019,31618,F,46696
F2538,동경가족,드라마|가족,2014,31564,F,32845
F2539,뱅가드,코메디|액션|어드벤처,2020,31548,F,52194
F2540,꼬마 니콜라의 여름방학,코메디,2014,31368,F,33304
F2541,이노센스,액션|드라마|SF|판타지|스릴러,2004,31249,F,09686
F2542,몽상가들,드라마,2005,31211,F,09933
F2543,나는 부정한다,드라마|전기,2017,31172,F,39218
F2544,더 브레이브,서부,2011,31152,F,27503
F2545,초콜렛 도넛,드라마,2014,31101,F,32768
F2546,할로윈: 살인마의 탄생,공포(호러),2009,31068,F,23914
F2547,옹박: 더 레전드,액션,2009,31042,F,23952
F2548,사랑 후에 남겨진 것들,드라마|멜로드라마,2009,30926,F,23695
F2549,아들의 방,드라마,2001,30926,F,07676
F2550,단지 세상의 끝,드라마,2017,30793,F,35402
F2551,"좋아해, 너를",드라마|멜로드라마,2017,30714,F,39565
F2552,앵그리스트맨,드라마|코메디,2014,30656,F,33543
F2553,블루 스톰,액션,2005,30600,F,11128
F2554,돼지코 아기공룡 임피의 모험,코메디|어드벤처|가족,2008,30561,F,22262
F2555,언노운 우먼,드라마|스릴러|미스터리,2009,30545,F,24144
F2556,신밧드와 마법 양탄자,어드벤처|가족,2019,30534,F,47094
F2557,쿠보와 전설의 악기,어드벤처|가족,2016,30525,F,36406
F2558,아야와 마녀,가족|판타지,2021,30519,F,53263
F2559,스노우타임,코메디|가족,2016,30467,F,36793
F2560,소살리토,멜로드라마,2001,30456,F,07531
F2561,에로스,드라마|옴니버스,2005,30389,F,10714
F2562,벨 아미,드라마|멜로드라마,2012,30373,F,29311
F2563,메리 마이 데드 바디,액션|코메디,2023,30333,F,58532
F2564,더 메뉴,미스터리|스릴러,2022,30326,F,56793
F2565,마인드스케이프,스릴러,2014,30257,F,33601
F2566,클리포드 더 빅 레드 독,어드벤처|드라마|가족,2022,30248,F,54648
F2567,엑스 대 세버,액션|첩보|스릴러,2002,30202,F,08122
F2568,러스트 앤 본,드라마|멜로드라마,2013,30193,F,30875
F2569,집으로 가는길,드라마,2000,30183,F,07252
F2570,"나의 사랑, 그리스",멜로드라마|옴니버스,2017,30181,F,39270
F2571,지골로 인 뉴욕,코메디,2014,30140,F,33233
F2572,전차남,멜로드라마|코메디,2006,30131,F,13387
F2573,극장판 나루토 질풍전: 로드 투 닌자,액션|어드벤처,2013,30117,F,30593
F2574,더 길티,스릴러|범죄|드라마,2019,30110,F,47463
F2575,극장판 나루토 질풍전: 불의 의지를 잇는 자,액션|판타지,2009,30053,F,25895
F2576,체실 비치에서,드라마|멜로드라마,2018,29992,F,43448
F2577,행복배달부 팻아저씨,드라마,2014,29906,F,33310
F2578,테일 오브 테일즈,판타지,2016,29891,F,34504
F2579,브레이브 스토리,액션|SF|어드벤처|판타지,2008,29887,F,21619
F2580,톰보이,드라마|가족|동성애,2020,29879,F,29678
F2581,그레이 맨,액션|어드벤처|스릴러,2022,29844,F,55827
F2582,33,드라마|전기|역사,2016,29728,F,35494
F2583,루터,드라마|종교,2017,29710,F,23851
F2584,내 인생의 마지막 변화구,드라마,2012,29648,F,30309
F2585,극장판 바다 탐험대 옥토넛 : 불의 고리 대폭발,액션|어드벤처|판타지,2021,29610,F,53003
F2586,루비 스팍스,코메디|멜로/로맨스|판타지,2018,29552,F,30630
F2587,"하이, 젝시",코메디,2020,29492,F,50508
F2588,북 클럽,코메디|멜로드라마|드라마,2019,29453,F,48110
F2589,너브,어드벤처|범죄|스릴러,2017,29441,F,38453
F2590,미스틱 리버,드라마|범죄|미스터리,2003,29400,F,09596
F2591,몬태나,드라마,2018,29354,F,41000
F2592,휴먼 스테인,드라마|스릴러,2004,29346,F,08902
F2593,벨과 세바스찬,어드벤처,2014,29308,F,32392
F2594,아이돌 마스터 무비: 빛의 저편으로!,아동,2015,29287,F,35094
F2595,에브리데이,드라마|판타지|멜로드라마,2018,29283,F,42860
F2596,왕이 될 아이,어드벤처|판타지,2019,29236,F,47075
F2597,리빙보이 인 뉴욕,멜로드라마|드라마,2017,29217,F,40077
F2598,무간도2 - 혼돈의 시대,액션|드라마|범죄|느와르,2003,29120,F,08460
F2599,꼬마잠수함 올리,어드벤처,2014,29114,F,33598
F2600,러브 인 클라우즈,드라마,2008,29033,F,20178
F2601,에어 콘트롤,코메디|드라마,2000,28995,F,06932
F2602,미스비헤이비어,드라마,2020,28884,F,50996
F2603,데스노트: 더 뉴 월드,범죄|드라마|스릴러,2017,28723,F,39202
F2604,그집,공포|스릴러,2020,28707,F,50917
F2605,극장판 바다 탐험대 옥토넛 : 해저동굴 대탈출,액션|어드벤처,2022,28703,F,55171
F2606,무협,액션|드라마,2011,28698,F,28645
F2607,슈퍼 스파이: 수상한 임무,코메디,2015,28626,F,35044
F2608,지퍼스 크리퍼스 2,공포(호러)|스릴러,2003,28611,F,08407
F2609,헌티드 맨션,코메디|공포(호러)|가족|판타지,2004,28611,F,09776
F2610,분노,드라마|미스터리,2017,28567,F,36511
F2611,쌍생아,드라마|미스터리|스릴러,2000,28564,F,06977
F2612,굿모닝 맨하탄,드라마|코메디,2014,28548,F,32161
F2613,그린 나이트,어드벤처|드라마|판타지|멜로/로맨스|공포,2021,28534,F,53724
F2614,플레이모빌: 더 무비,어드벤처|코메디|가족|판타지,2019,28520,F,48616
F2615,머드,드라마,2013,28507,F,32082
F2616,크리미널 스쿼드,액션|범죄|미스터리|스릴러|드라마,2018,28477,F,40890
F2617,"어디갔어, 버나뎃",코메디|드라마|미스터리,2020,28378,F,51789
F2618,극장판 암살교실: 365일의 시간,코메디|액션,2017,28364,F,39199
F2619,카페 6,코메디|멜로드라마,2016,28353,F,36569
F2620,안소니 짐머,스릴러,2006,28318,F,11178
F2621,하트의 전쟁,드라마|전쟁,2002,28300,F,07917
F2622,스코어,드라마|범죄|스릴러,2001,28261,F,07644
F2623,누구나 아는 비밀,드라마,2019,28258,F,45176
F2624,버터플라이,코메디,2009,28250,F,11222
F2625,리플레이스먼트,코메디|스포츠,2000,28230,F,07311
F2626,서프러제트,드라마|전기|역사,2016,28220,F,35550
F2627,투 프렌즈,어드벤처,2018,28082,F,45357
F2628,박물관이 진짜 살아있다,어드벤처|코메디,2018,28064,F,46068
F2629,색정남녀,코메디|드라마,2000,27954,F,06911
F2630,문호 스트레이독스 [데드애플],드라마|액션|판타지,2018,27944,F,40979
F2631,건즈 아킴보,액션|코메디,2020,27928,F,50607
F2632,그루지 3,공포(호러),2009,27904,F,24448
F3836,크레센도,드라마,2021,27890,F,52350
F2633,나를 미치게 하는 여자,코메디,2015,27858,F,34626
F2634,키드냅,스릴러,2017,27854,F,39267
F2635,스페이스 비트윈 어스,어드벤처|드라마|멜로드라마,2017,27847,F,38940
F2636,걸 온 더 트레인,스릴러|미스터리,2017,27840,F,36620
F2637,영 아담,드라마|범죄|스릴러,2004,27838,F,09761
F2638,올드 스쿨,코메디,2003,27750,F,08251
F2639,여귀교 - 저주를 부르는 게임,공포|미스터리|스릴러,2023,27703,F,59640
F2640,데인저러스 메소드,드라마,2012,27642,F,29265
F2641,파리의 인어,멜로/로맨스|판타지|코메디,2020,27623,F,51350
F2642,페인 앤 글로리,드라마,2020,27569,F,48185
F2643,더 시크릿,공포(호러)|멜로드라마|스릴러,2008,27492,F,21510
F2644,코비:블루 엘리펀트의 전설,가족|아동,2013,27463,F,32061
F2645,부에나 비스타 소셜 클럽,뮤직,2001,27427,F,07398
F2646,위 아 유어 프렌즈,드라마|멜로드라마|뮤직,2015,27412,F,35075
F2647,팬텀 스레드,드라마,2018,27403,F,40587
F2648,토마스와 친구들: 용감한 기관차와 괴물 소동,아동,2016,27345,F,36343
F2649,퍼펙트 케어,범죄|스릴러,2021,27337,F,52587
F2650,타발루가와 얼음공주,어드벤처|코메디|가족,2020,27330,F,48956
F2651,어떤 만남,드라마|멜로드라마,2014,27302,F,33270
F2652,라자루스,공포|스릴러,2015,27279,F,34430
F2653,이니셰린의 밴시,드라마|코메디,2023,27260,F,56811
F2654,몬스터 헌트,액션|판타지,2015,27257,F,35135
F2655,파이어하트,어드벤처|가족|코메디,2023,27210,F,57884
F2656,로스트 인 파리,코메디|멜로드라마|어드벤처,2017,27203,F,40455
F2657,지니어스,드라마|전기,2017,27167,F,36463
F2658,피쉬 프렌즈: 알록이의 신기한 모험,어드벤처,2018,27128,F,44226
F2659,"쏘아올린 불꽃, 밑에서 볼까? 옆에서 볼까?",드라마,2018,27069,F,39572
F2660,아이스 로드,스릴러,2021,27037,F,53618
F2661,아워 이디엇 브라더,코메디,2012,27010,F,30339
F2662,레인디어 게임,액션|드라마|범죄|스릴러,2001,26846,F,07204
F2663,귀향,코메디,2006,26830,F,12882
F2664,러브 앤 머시,뮤직,2015,26812,F,34610
F2665,극장판 아이돌리쉬 세븐: 라이브 4비트 비욘드 더 피리어드 - 데이 2,뮤지컬,2023,26799,F,59499
F2666,콜드 워,멜로드라마|드라마,2019,26784,F,46428
F2667,베이트,액션|코메디|범죄|스릴러,2001,26779,F,07373
F2668,더 폴: 오디어스와 환상의 문,드라마|어드벤처|판타지,2008,26777,F,23366
F2669,재키,드라마|전기,2017,26758,F,36356
F2670,미스 리틀 선샤인,코메디|드라마,2006,26748,F,20029
F2671,몬스터 섬의 비밀,어드벤처,2017,26739,F,39874
F2672,앙: 단팥 인생 이야기,드라마,2015,26738,F,34530
F2673,스컬스,드라마|스릴러,2000,26674,F,07134
F2674,아기돼지 3형제와 매직램프,가족,2017,26670,F,39101
F2675,머신건 프리처,드라마|액션|어드벤처,2012,26640,F,29477
F2676,리멤버 미,드라마|멜로드라마,2011,26629,F,26764
F2677,중2병이라도 사랑이 하고 싶어! 테이크 온 미,멜로드라마|하이틴(고교),2018,26577,F,41207
F2678,더 보이 2: 돌아온 브람스,공포|미스터리|스릴러,2020,26531,F,50527
F2679,귀멸의 칼날: 주합회의·나비저택 편,어드벤처,2021,26474,F,54114
F2680,소림소녀,액션|코메디,2008,26434,F,22245
F2681,80일간의 세계일주,어드벤처|코메디|가족,2023,26391,F,58620
F2682,원 포 더 머니,멜로드라마|코메디|범죄,2012,26387,F,29269
F2683,뉴 스텝업: 어반댄스,드라마|뮤직|멜로드라마,2016,26381,F,35629
F2684,찰리의 진실,드라마|미스터리|스릴러,2003,26361,F,08171
F2685,콘스탄트 가드너,드라마|스릴러,2006,26346,F,11000
F2686,쾌걸 조로리의 대대대대모험,어드벤처,2013,26278,F,31002
F2687,배저로와 친구들: 신비한 모험,코메디|가족|어드벤처|뮤지컬,2017,26185,F,40067
F2688,마크맨,액션,2021,26152,F,53203
F2689,극장판 바다 탐험대 옥토넛 : 대산호초 보호작전,뮤지컬|어드벤처,2020,26123,F,51960
F2690,아임 낫 데어,드라마|뮤직|전기,2008,26117,F,21782
F2691,모어 댄 블루,드라마|멜로드라마,2018,26101,F,45126
F2692,원더스트럭,드라마|미스터리|가족,2018,26034,F,40219
F2693,바다 탐험대 옥토넛 : 육지수호 대작전,액션|어드벤처|가족,2021,25934,F,54268
F2694,왓 이프,드라마|멜로드라마,2014,25908,F,33637
F2695,부니베어: 로거빅 컴백홈 프로젝트,어드벤처|코메디,2017,25903,F,39449
F2696,겟 카터,액션|드라마|범죄|스릴러,2000,25872,F,07262
F2697,달링,멜로드라마|드라마,2018,25872,F,40919
F2698,구스범스: 몬스터의 역습,판타지|어드벤처,2018,25857,F,46209
F2699,블라인드 멜로디,코메디|미스터리|스릴러|범죄,2019,25833,F,48689
F2700,전원사형,드라마|범죄,2019,25815,F,47953
F2701,말레나,드라마,2001,25729,F,07394
F2702,"연공: 안녕, 사랑하는 모든 것",멜로드라마|청춘영화|하이틴(고교),2008,25689,F,22857
F2703,인 블룸,스릴러,2008,25681,F,22469
F2704,컴 아웃 파이팅,액션,2009,25656,F,25894
F2705,골드,어드벤처|드라마|스릴러,2017,25595,F,39095
F2706,쿵푸몽키,액션|어드벤처,2018,25577,F,41132
F2707,큐어,드라마|범죄|스릴러,2022,25573,F,09200
F2708,매직울프,어드벤처,2017,25556,F,39802
F2709,잠수종과 나비,드라마|전기,2008,25538,F,21658
F2710,사다코 대 카야코,공포,2017,25531,F,35773
F2711,코렐리의 만돌린,드라마|전쟁,2001,25523,F,07655
F2712,러빙 빈센트,범죄|전기|미스터리,2018,25481,F,39937
F2713,베니티 페어,코메디|드라마,2005,25458,F,09901
F2714,붙어야 산다,코메디,2004,25450,F,08824
F2715,힛쳐,액션|공포(호러)|범죄|스릴러,2007,25440,F,20786
F2716,선샤인 온 리스,코메디|뮤직,2014,25431,F,33300
F2717,정글북 2,드라마|뮤지컬|가족,2003,25429,F,08450
F2718,정글북 마법 원정대,어드벤처|판타지,2019,25419,F,47454
F2719,블랙라이트,액션|스릴러,2022,25401,F,55385
F2720,돌핀보이,어드벤처|가족,2023,25387,F,57625
F2721,폰조,범죄|드라마,2020,25383,F,50326
F2722,우연과 상상,드라마|멜로/로맨스,2022,25328,F,53097
F2723,체리 폴스,코메디|공포(호러)|미스터리|스릴러,2001,25310,F,07411
F2724,예언자,드라마|범죄,2010,25309,F,24100
F2725,매직 마이크,코메디,2012,25288,F,30009
F2726,양말요정 휴고의 대모험,어드벤처|가족,2018,25278,F,43293
F2727,트래쉬,드라마|스릴러,2015,25260,F,34270
F2728,신 에반게리온 극장판,SF|액션,2022,25217,F,56686
F2729,마제스틱,드라마,2002,25193,F,07856
F2730,대단한 유혹,코메디,2004,25171,F,11234
F2731,꼬마영웅 경찰차 프로디 2,가족|어드벤처,2014,25149,F,32446
F2732,러브라이브! 선샤인!! 더 스쿨 아이돌 무비 오버 더 레인보우,드라마,2019,25109,F,47374
F2733,셧업,코메디,2004,25000,F,11221
F2734,쿨,코메디|뮤직|범죄,2005,25000,F,09944
F2735,버추얼 웨폰,액션|코메디|스릴러,2002,24959,F,08060
F2736,n번째 이별중,코메디|SF|멜로/로맨스|드라마,2020,24915,F,50678
F2737,하이큐!!콘셉트의 싸움,드라마|스포츠,2018,24898,F,41133
F2738,빅픽처,드라마,2013,24815,F,31035
F2739,슈퍼 버드,액션|어드벤처,2017,24799,F,39100
F2740,모험왕 블링키,어드벤처|가족,2019,24787,F,47274
F2741,시라노,드라마|뮤지컬|멜로/로맨스,2022,24751,F,54977
F2742,레지던트 이블: 라쿤시티,액션|공포,2022,24722,F,54964
F2743,겨울왕국의 무민,코메디|어드벤처,2018,24658,F,41181
F2744,밀림의 왕자 레오 : 세상을 바꾸는 용기,드라마|가족|어드벤처,2012,24640,F,29413
F2745,더 프롬,코메디|드라마|뮤지컬,2020,24635,F,52098
F2746,플로라 앤 썬,드라마|뮤직,2023,24613,F,59355
F2747,하이-라이즈,액션|SF|드라마,2016,24600,F,35442
F2748,처음 만나는 자유,드라마|전기,2000,24596,F,06958
F2749,환상의 그대,코메디|멜로드라마,2011,24579,F,27462
F2750,마리 퀴리,드라마|멜로/로맨스,2020,24573,F,51230
F2751,오즈의 마법사: 요술구두와 말하는 책,코메디|가족,2020,24534,F,50371
F2752,결혼 이야기,코메디|드라마,2019,24510,F,49291
F2753,렌트,드라마|멜로드라마,2007,24496,F,20034
F2754,키즈모노가타리 I: 철혈편,판타지|액션|드라마,2016,24492,F,35770
F2755,"내 어깨 위 고양이, 밥",전기|코메디|드라마,2017,24466,F,37424
F2756,진격의 거인 : 홍련의 화살,판타지,2015,24450,F,33975
F2757,스즈미야 하루히의 소실,코메디|SF,2010,24444,F,26969
F2758,엠퍼러스 클럽,드라마,2003,24398,F,08199
F2759,천룡팔부: 교봉전,무협|액션,2023,24394,F,57674
F2760,종이 달,드라마|스릴러,2015,24381,F,33881
F2761,노크: 초대받지 않은 손님,공포|스릴러,2018,24379,F,44216
F2762,스파이크,액션|어드벤처,2013,24346,F,32059
F2763,곰이 되고 싶어요,드라마|가족,2004,24339,F,08467
F2764,슈퍼오리: 태양을 지켜라,어드벤처|코메디,2017,24319,F,39559
F2765,나이스 가이즈,액션|코메디|범죄,2016,24268,F,35722
F2766,아임 낫 스케어드,드라마|미스터리,2004,24136,F,09460
F2767,레전드 오브 래빗: 불의 전설,액션|어드벤처,2015,24111,F,34739
F2768,폭스캐처,드라마|미스터리,2015,24083,F,32909
F2769,해피 플라이트,코메디|드라마,2009,24040,F,24352
F2770,사랑을 위하여,드라마|스포츠,2000,24025,F,06863
F2771,캡틴 스터비,어드벤처|가족|전쟁,2018,24019,F,44936
F2772,캣츠토피아,판타지|어드벤처|가족,2020,24000,F,50669
F2773,3000년의 기다림,판타지|멜로/로맨스|드라마,2023,23963,F,57345
F2774,라스트 캐슬,액션|드라마,2002,23948,F,07789
F2775,칠드런 액트,드라마,2019,23933,F,47460
F2776,사이드웨이,코메디|드라마,2005,23900,F,09914
F2777,프라미스드 랜드,드라마,2013,23883,F,30785
F2778,남주기 아까운 그녀,코메디|멜로드라마,2008,23858,F,22765
F2779,언노운 걸,드라마,2017,23827,F,35638
F2780,블루 아워,드라마,2020,23810,F,51048
F2781,체르노빌 1986,드라마|액션|스릴러,2021,23773,F,53358
F2782,비바리움,SF|드라마|공포,2020,23756,F,50375
F2783,굴뚝마을의 푸펠,판타지|어드벤처,2021,23717,F,53197
F2784,프로메어,액션|SF,2022,23713,F,53407
F2785,슈팅 라이크 베컴,코메디|드라마|스포츠,2002,23700,F,08032
F2786,자전거 탄 소년,드라마,2012,23688,F,27959
F2787,님포매니악 볼륨2,드라마|미스터리,2014,23641,F,32495
F2788,쉘 위 키스,멜로드라마,2009,23639,F,24051
F2789,MR. 후아유 (미스터 후아유),코메디,2008,23626,F,21535
F2790,하이큐!! 땅 VS 하늘,스포츠,2020,23613,F,50325
F2791,타임 투 러브,드라마|멜로드라마|코메디,2014,23597,F,33594
F2792,사이코패스,SF,2015,23586,F,34439
F2793,마녀 배달부 키키,드라마|가족|판타지,2007,23541,F,12363
F2794,폭풍의 언덕,드라마|멜로드라마,2012,23509,F,28662
F2795,하이 스피드! -프리! 스타팅 데이즈,드라마,2016,23496,F,35489
F2796,빨간머리 앤 : 그린게이블로 가는 길,드라마,2013,23493,F,30577
F2797,코드 네임 제로니모,액션|스릴러,2012,23462,F,30316
F2798,언프렌드,공포|스릴러,2017,23450,F,38984
F2799,테슬라,드라마,2020,23441,F,50709
F2800,토마스와 친구들: 수수께끼 해적선과 보물찾기,어드벤처|코메디,2017,23395,F,39450
F2801,유 캔 카운트 온 미,드라마,2001,23390,F,07761
F2802,미스터 캣,코메디|가족|판타지,2016,23350,F,36232
F2803,오스틴 파워 : 골드멤버,액션|코메디|어드벤처|뮤직|첩보,2002,23350,F,08100
F2804,로얄 테넌바움,코메디|드라마|가족,2002,23347,F,07808
F2805,여대생 기숙사에서 생긴 일,스릴러|공포,2019,23312,F,48930
F2806,아우토반,액션,2017,23306,F,39198
F2807,시암 선셋,코메디|로드무비,2000,23280,F,06891
F2808,굿 라이어,드라마|스릴러,2019,23262,F,49692
F2809,울프 콜,액션|스릴러|드라마,2020,23247,F,49904
F2810,부에노스 아이레스에서 사랑에 빠질 확률,드라마|멜로드라마|코메디,2013,23233,F,31299
F2811,"세라비, 이것이 인생!",코메디,2018,23193,F,41266
F2812,만년이 지나도 변하지 않는 게 있어,판타지|멜로/로맨스|코메디,2022,23191,F,54950
F2813,사울의 아들,드라마,2016,23148,F,34512
F2814,원더풀 라이프,드라마|판타지,2001,23078,F,07617
F2815,로건 럭키,드라마|액션|코메디|범죄,2018,23058,F,40879
F2816,꼬마마녀 요요와 네네,어드벤처|판타지,2013,23057,F,32123
F2817,박쥐,공포(호러)|스릴러,2000,23053,F,06945
F2818,스페이스 침스-자톡의 역습 3D,SF|어드벤처|아동,2010,23021,F,26710
F2819,리틀 뱀파이어,판타지|어드벤처|아동,2018,23014,F,40610
F2820,음양사,액션|드라마|공포(호러)|판타지,2003,23000,F,08406
F2821,엑소시즘,공포(호러)|스릴러,2001,22983,F,07430
F2822,인사이더,드라마|전기|스릴러,2000,22959,F,06859
F2823,이브닝,드라마,2007,22921,F,21437
F2824,에이바,액션|범죄|드라마,2020,22832,F,51706
F2825,알렉스 크로스,액션|스릴러,2013,22771,F,30696
F2826,디트로이트,범죄|드라마|시대극/사극,2018,22770,F,41302
F2827,극장판 프리! - 테이크 유어 마크 -,드라마|청춘영화|하이틴(고교)|스포츠,2018,22767,F,40953
F2828,슈퍼 키드 헤일리,어드벤처|가족,2023,22748,F,58734
F2829,45년 후,드라마,2016,22745,F,34161
F2830,라이스보이 슬립스,가족|드라마,2023,22716,F,57055
F2831,윌리,어드벤처|코메디,2018,22716,F,45125
F2832,펭이와 친구들의 남극대모험,코메디|어드벤처,2018,22695,F,41063
F2833,레이디 맥베스,드라마,2017,22613,F,39476
F2834,지상의 별처럼,드라마,2012,22612,F,30039
F2835,혐오스런 마츠코의 일생,코메디|드라마|뮤지컬,2007,22570,F,20369
F2836,철벽선생,멜로드라마|코메디,2019,22562,F,47450
F2837,너 어느 별에서 왔니?,코메디|SF,2001,22551,F,07169
F2838,프로스트 vs 닉슨,드라마|전기,2009,22464,F,23678
F2839,송 투 송,멜로드라마,2017,22453,F,39473
F2840,이스케이프 게임,스릴러,2019,22451,F,48385
F2841,미녀와 야수: 마법에 걸린 왕자,어드벤처|가족|판타지,2023,22445,F,56860
F2842,무명,드라마|액션|미스터리|스릴러,2023,22443,F,58361
F2843,세컨핸드 라이온스,코메디|드라마|어드벤처|가족,2005,22413,F,10004
F2844,마징가 Z: 인피니티,SF|액션,2018,22407,F,41093
F2845,귀멸의 칼날: 아사쿠사 편,액션|판타지|시대극/사극,2022,22388,F,56130
F2846,극장판 원피스 스탬피드,어드벤처|액션|판타지,2020,22375,F,50404
F2847,스킵트레이스: 합동수사,액션|코메디,2016,22350,F,36248
F2848,미스터 스마일,드라마|멜로드라마,2018,22348,F,46564
F2849,하나님의 마음,종교|드라마,2023,22191,F,58737
F2850,엘리제궁의 요리사,코메디,2015,22173,F,34072
F2851,"오, 형제여, 어디에 있는가?",코메디|어드벤처|뮤직|범죄,2000,22142,F,07282
F2852,크로우즈 제로,액션,2008,22097,F,21755
F2853,엔들리스 러브,드라마|멜로드라마,2014,22091,F,32483
F2854,드래곤볼 Z :부활의 F,액션|어드벤처,2015,22025,F,35052
F2855,까밀 리와인드,드라마|코메디,2013,22006,F,31153
F2856,솔라리스,드라마|SF,2003,22000,F,08223
F2857,아이 캔 온리 이매진,드라마|가족,2018,21978,F,41380
F2858,아이 엠 우먼,드라마|멜로/로맨스,2021,21974,F,52138
F2859,천하무적 키코리키,어드벤처,2014,21889,F,33211
F2860,포스트맨 블루스,액션|코메디|드라마|범죄,2000,21885,F,07258
F2861,원더 휠,전기|드라마|코메디,2018,21884,F,40806
F2862,이스턴 프라미스,드라마|갱스터|범죄|미스터리|스릴러,2008,21857,F,23373
